Symbol,Text,Name,Date,Retweets,Language,Tweet Type,Hashtags,Mentions,Media Type
FB,New for subscribers:  Analysts see more upside potential in stocks like Gap and Facebook as markets rally https://t.co/PYeA91JwM7 Check out @CNBCPro today.,CNBC,29/08/2020,5,en,Tweet,0,1,
FB,Your weekend brief: Analysts see more upside potential in stocks like Gap and Facebook as markets rally https://t.co/I8d3BXk1lY,CNBC,29/08/2020,6,en,Tweet,0,0,
FB,How Facebook Marketplace replaced Craigslist during my move https://t.co/YF2ZAwex1C,CNBC,29/08/2020,2,en,Tweet,0,0,
FB,Facebook warns that Apple's upcoming iOS 14 could shave more than 50% from Audience Network revenue. https://t.co/GwLFlBeCs6,CNBC,30/08/2020,50,en,Tweet,0,0,
FB,"RT @IBD_ECarson : Dow futures rise with Apple, Tesla stock splits, TikTok deal delay in focus https://t.co/rtiEHcrcTQ $AAPL $TSLA $MSFT $WMT $ORCL $FB $ADBE $AMZN https://t.co/aVh3W1XzsI",Investors.com,30/08/2020,0,en,Retweet,0,0,animated_gif
FB,Maryland state employee fired after posting statements in support of Kenosha shooting suspect Kyle Rittenhouse on Facebook https://t.co/x5j6Dmohaw,The Washington Post,30/08/2020,330,en,Tweet,0,0,
FB,"RT @SquawkCNBC : ""I own Google, I own Amazon, I own Microsoft, I own Facebook--they are better than Gold,"" says Lee Cooperman. ""The FAANG stocks of today are like the Nifty Fifty of 1972."" https://t.co/V7P4UWr3uZ",CNBC,31/08/2020,0,en,Retweet,0,0,video
FB,"Facebook VP Brian Boland, 11-year veteran with partnership focus, resigns https://t.co/1hprbvf8kl",CNBC,31/08/2020,18,en,Tweet,0,0,
FB,"#Tesla CEO Elon Musk eclipsed Facebook’s Mark Zuckerberg to become the world’s 3rd-richest person as shares of electric-car maker advanced. Musk is now worth &gt;$115bn, according to Bloomberg Billionaires Index, and has seen his wealth rise by a staggering $87.8bn this year alone. https://t.co/1ysYkGo9Vs",Holger Zschaepitz,31/08/2020,124,en,Tweet,1,0,photo
FB,A drastic move by Facebook to block the posting of news in Australia could have far-ranging implications for the balkanization of the internet https://t.co/xshY76O5DX,NYT Business,01/09/2020,2,en,Tweet,0,0,
FB,"Facebook threatens to block news in Australia if regulations are enacted
https://t.co/Y8VxnJpEMh",CNBC,01/09/2020,9,en,Tweet,0,0,
FB,Facebook says will stop news sharing in Australia if new regulations become law https://t.co/oSNapUQjbZ https://t.co/Yl7Cii8Zsp,Yahoo Finance,01/09/2020,8,en,Tweet,0,0,photo
FB,How TikTok's Value Per User Compares To Facebook And Other Social Media Platforms $FB $TWTR $SNAP $PINS  https://t.co/I23I90znGr,Benzinga,01/09/2020,3,en,Tweet,0,0,
FB,Musk Crosses Zuckerberg To Be World's Third-Richest Person $AMZN $FB $MSFT $TSLA https://t.co/Fhx0sAnIrZ,Benzinga,01/09/2020,5,en,Tweet,0,0,
FB,"ALL-NEW episode of #InvestingStrategies w/ @AlissaCoram is here! $CDNS CEO Lip-Bu Tan on @Cadence's solid financial track record, IBD's @mattkrantz on #SPACs &amp; @RandyAFrederick on strength in large cap tech #stocks. WATCH here: https://t.co/6eAlPfTW3c $AAPL $AMZN $MSFT $FB https://t.co/H9z4fKSHE1",Investors.com,01/09/2020,7,en,Tweet,3,4,video
FB,A drastic move by Facebook to block the posting of news in Australia could have far-ranging implications for the balkanization of the internet https://t.co/Cjy7uvam4b,NYT Business,01/09/2020,4,en,Tweet,0,0,
FB,Facebook takes down Russian operation that recruited U.S. journalists amid rising concerns over election misinformation https://t.co/I3WkWJ59yR,The Washington Post,01/09/2020,203,en,Tweet,0,0,
FB,"Russian internet trolls hired U.S. journalists to push their news website, Facebook says. (via @NBCNews) https://t.co/LwuDW1m4c5",CNBC,01/09/2020,21,en,Tweet,0,1,
FB,"Russian internet trolls hired U.S. journalists to push their news website, Facebook says. (via @NBCNews) https://t.co/pEZZw2UI0m",CNBC,01/09/2020,24,en,Tweet,0,1,
FB,"RT @PowerLunch : Here's why Erin Gibbs of Gibbs Wealth Management says she's running with momentum stocks like Amazon, Google and Netflix. And why Guidestone's David Spika says he's not sure going with the flow is the way to go when it comes to investments. $AMZN $GOOGL $NFLX $FB $AAPL https://t.co/rUAtB2t3Mi",CNBC,01/09/2020,0,en,Retweet,0,0,video
FB,"RT @CNBCTheExchange : . @Facebook is facing some trouble down under, while the 'rental economy' is on the rise amid economic uncertainty...

@thedomino, @michaelsantoli, @jboorstin and @seemacnbc give you all you need to know in ??RAPID FIRE??, only on @CNBC

$FB $GOOGL $URI $CAT $DE https://t.co/szzFy7dsfB",CNBC,01/09/2020,0,en,Retweet,0,6,video
FB,Facebook Has Removed Fake Accounts From A Washington PR Firm And Russian Trolls https://t.co/x733gKxbIF,BuzzFeed,01/09/2020,3,en,Tweet,0,0,
FB,RT @CNBCFastMoney : Australia's looking to crack down on Facebook. So what does the regulatory road look like for $FB down the line? https://t.co/M4jLXTtHfQ,CNBC,01/09/2020,0,en,Retweet,0,0,video
FB,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Nvidia, Peloton, Costco, Facebook &amp; more https://t.co/UXH8AmvRaW Check out @CNBCPro today.",CNBC,02/09/2020,2,en,Tweet,0,1,
FB,"In today's DealBook Briefing: the battle to shape the next round of economic aid, Facebook and Russia warn of new Russian meddling in the election, Amazon's latest run-ins with organized labor, and more https://t.co/7JHPEUflaV",NYT Business,02/09/2020,0,en,Tweet,0,0,
FB,"RT @CNBCPro : Here are Wednesday’s biggest analyst calls of the day: Nvidia, Peloton, Costco, Facebook &amp; more https://t.co/e8yyFpHWQB",CNBC,02/09/2020,0,en,Retweet,0,0,
FB,"Tech is eating the world. The combined market cap of FANGMAN (Facebook, Apple, Netflix, Google, Microsoft, Amazon, Nvidia) has hit fresh ATH at $8.4tn, almost equal to the combined GDP of the world's #3 #Japan and #4 #Germany. https://t.co/RDG5uJ2DPu",Holger Zschaepitz,02/09/2020,301,en,Tweet,2,0,photo
FB,"RT @IBD_ECarson : Stock market rally won't quit, but risks mount

Futures tilt higher, CrowdStrike, MongoDB, Rocket, Five Below are big movers late https://t.co/rypw24hdWo $CRWD $MDB $RKT $FIVE $COST $DOCU $TSLA $AAPL $FB $GOOGL $NVDA https://t.co/wPGBjtCugI",Investors.com,03/09/2020,0,en,Retweet,0,0,photo
FB,Facebook will block new political advertising the week before Election Day https://t.co/pqZZZJgEvn,The Washington Post,03/09/2020,147,en,Tweet,0,0,
FB,"Facebook to Limit Political Ads Week Before Election, Label Premature Calls

$FB https://t.co/HR2i86ZD8D",Stocktwits,03/09/2020,2,en,Tweet,0,0,
FB,Facebook rolled out a series of changes to limit voter misinformation and to prevent interference from President Trump and other politicians on its platform in the November election  https://t.co/Efagqb6yIf,NYT Business,03/09/2020,3,en,Tweet,0,0,
FB,"OUCH! Combined Mkt Cap of #FANGMAN (#Facebook, #Apple, #Netflix, #Google, #Microsoft, #Amazon, #Nvidia) drops $400bn today, equal to GDP of #Norway. https://t.co/lCcIzPmSkV",Holger Zschaepitz,03/09/2020,247,en,Tweet,9,0,photo
FB,"Analysis: Facebook made a change that could help control election misinformation.

It isn’t the ban on ads. https://t.co/by4nIdJlNm",The Washington Post,03/09/2020,37,en,Tweet,0,0,
FB,"RT @BuzzFeedNews : “I fully plan to kill looters and rioters tonight” 

This and other calls to violence were on the Kenosha Guard's event page. Facebook said it removed the event, but it was actually taken down by the militia — and only after two people were killed. https://t.co/2dJEheFaWg",BuzzFeed,03/09/2020,0,en,Retweet,0,0,
FB,Facebook Said It Removed A Militia Event Page Threatening Violence In Kenosha. It Didn’t. https://t.co/mOK7RjpTNK,BuzzFeed,03/09/2020,23,en,Tweet,0,0,
FB,"Just to put things into perspective: Combined mkt cap of #FANGMAN (Facebook, Apple, Netflix, Google, Microsoft, Amazon, Nvidia) has plunged by $500bn, equal to GDP of Sweden or Belgium. https://t.co/sMtighWUNq",Holger Zschaepitz,04/09/2020,105,en,Tweet,1,0,photo
FB,"Washington firm ran fake Facebook accounts in Venezuela, Bolivia and Mexico, report finds.

The operation shows how players in the U.S. have sowed division in foreign countries similar to how Russians interfered in the 2016 election in the United States. https://t.co/ICwdamkmUf",The Washington Post,04/09/2020,169,en,Tweet,0,0,
FB,Facebook removes pages of far-right group Patriot Prayer https://t.co/Tr9iZ0Bt6W,The Washington Post,05/09/2020,117,en,Tweet,0,0,
TWTR,@GraduateInvestr I'd buy a package $FB $GOOGL $TWTR $PCLN $YELP $P.  Long term.,Stephanie Link,25/08/2014,0,en,Reply,0,1,
TWTR,@30Min_CrossOver not early but still see upside - owning a package of $GOOGL $FB $TWTR long term makes sense to me.,Stephanie Link,04/09/2014,2,en,Reply,0,1,
TWTR,"$TWTR upgrade at UBS - launch of promoted video ads, ""buy now"" button, intl rollout &amp; opex opps.  Target $65.",Stephanie Link,10/09/2014,7,en,Tweet,0,0,
TWTR,@GraduateInvestr $GOOGL $TWTR,Stephanie Link,19/09/2014,0,en,Reply,0,1,
TWTR,"@JDR1024 picking at what we can $ETN (finally), $AXP, $M.  would be adding to $TWTR $WAG $LEA - restricted.  note out.",Stephanie Link,01/10/2014,0,en,Reply,0,1,
TWTR,"JPM u/g $TWTR to buy on improving mobile monetization and new product momentum.  Target $64,",Stephanie Link,02/10/2014,10,en,Tweet,0,0,
TWTR,@BullMktBill I'd own a basket of $GOOGL $FB $TWTR - which we do.,Stephanie Link,02/10/2014,0,en,Reply,0,1,
TWTR,@cirrusdriver boutique firm upgraded it today - $TWTR,Stephanie Link,22/10/2014,0,en,Reply,0,1,
TWTR,@Stockmarket_Kid agree still own/like the basket - $TWTR $FB $GOOGL and thinking $BABA.,Stephanie Link,23/10/2014,0,en,Reply,0,1,
TWTR,@coolwave7 I am a little nervous on $FB expectations - rec'd trimming some for AAP earlier this week.  $TWTR not as high x but we'll see.,Stephanie Link,24/10/2014,0,en,Reply,0,1,
TWTR,@GraduateInvestr Agreed still like the basket $GOOGL $FB $TWTR.,Stephanie Link,28/10/2014,0,en,Reply,0,1,
TWTR,"SunTrust's Bob Peck gives $TWTR analyst day an ""A-""  and reits buy w/$58 target.",Stephanie Link,13/11/2014,13,en,Tweet,0,0,
TWTR,@robertscutillo yep like $FB $GOOGL $TWTR as a bundle.,Stephanie Link,26/11/2014,0,en,Reply,0,0,
TWTR,"@JDR1024 what... no complaining about $TWTR?  :)      
Happy Thanksgiving!",Stephanie Link,26/11/2014,0,en,Reply,0,1,
TWTR,@JDR1024 continue to feel for the long term $FB $TWTR $GOOGL is a good growth tech basket to own.  putting them away LT.,Stephanie Link,01/12/2014,4,en,Reply,0,1,
TWTR,@fortclocks we got lucky and sold out of $FCX a while back but held onto $TWTR - still like it for LT w/basket of $FB $GOOGL.,Stephanie Link,09/12/2014,2,en,Reply,0,1,
TWTR,JMP initiates $TWTR  w a buy and $49 target.,Stephanie Link,15/12/2014,15,en,Tweet,0,0,
TWTR,RT @jimcramer: Stephanie_Link telling it like it is on @ScottWapnerCNBC and $TWTR!!,Stephanie Link,15/12/2014,3,en,Tweet,0,2,
TWTR,Pivotal Rx upgrades $GOOGL $TWTR to buy.,Stephanie Link,17/12/2014,8,en,Tweet,0,0,
TWTR,@JDR1024 indeed. Will add next week when we can. Was always part of our social package 4 LT. $TWTR.,Stephanie Link,06/01/2015,0,en,Reply,0,1,
TWTR,DB says $TWTR could be one of the best mean reversion ideas for 2015.,Stephanie Link,23/01/2015,3,en,Tweet,0,0,
TWTR,RT @jimcramer: My ABC strategy would revert it! RT Stephanie_Link: DB says $TWTR could be one of the best mean reversion ideas for 2015.,Stephanie Link,23/01/2015,2,en,Tweet,0,1,
TWTR,@jjrog3 i dont think its crazy.  think the $GOOGL $TWTR news today makes things a bit more interesting.,Stephanie Link,05/02/2015,0,en,Reply,0,1,
TWTR,Hi everyone! Just letting you know I'm back on $TWTR.  Started a new job @ TIAA-CREF on Feb 23rd.,Stephanie Link,13/03/2015,5,en,Tweet,0,0,
TWTR,"Amid impeachment chatter, sentiment turned positive after President Trump said a trade deal with China could come sooner than expected $NKE $CTAS $TWTR Sponsored by Interactive Brokers @ibkr https://t.co/rlh68sI8qr",Investors.com,25/09/2019,4,en,Tweet,0,1,
TWTR,"New breakouts for $NUGT, $LUV, $PGNX, $SLV, $TWTR https://t.co/qwCj3iCBfg",Top Breakout Stocks,23/12/2019,0,en,Tweet,0,0,
TWTR,"RT @TwitterIR : Tune in to Twitter Q4 and FY’19 earnings Q&amp;A with @jack &amp; @nedsegal at 8am ET / 5am PT! Listen via @TwitterIR or 
https://t.co/WGJ0aE0iPl $TWTR https://t.co/xaaXUj4UvF",Stocktwits,06/02/2020,0,en,Retweet,0,3,photo
TWTR,$TWTR up 8% pre-market on Q4 numbers. https://t.co/jfmvtKPqAa,Stocktwits,06/02/2020,6,en,Tweet,0,0,
TWTR,Today will be the 9th time that Twitter gaps up over 5% in reaction to earnings. $TWTR https://t.co/eUGUTNjEot https://t.co/2LJDSUHF9J,Bespoke,06/02/2020,1,en,Tweet,0,0,photo
TWTR,"Stocktwits Trending Tickers BMO 2/6/2020

$TWTR +8.4% First billion dollar quarter in revenue. 
$BTC.X +3% Approaching $10k.  
$PTON -7% Mixed earnings w/ slow revenue growth. 
$FNKO -39% Q4 sales below expectations. 
$PENN -3% Earnings miss after Barstool deal. https://t.co/D7qZaWdxCO",Stocktwits,06/02/2020,14,en,Tweet,0,0,animated_gif
TWTR,"?? IBD Live is on! Tune into the live stream here: https://t.co/wVo7SpNxC5 

Stocks in discussion during the live stream this morning: $TWTR, $TSLA, $UBER

Live questions welcome! #IBDLive",Investors.com,06/02/2020,2,en,Tweet,1,0,
TWTR,Twitter $TWTR basically back to square one where it was trading right before its last earnings report in October.  https://t.co/H4p1RcpfIn https://t.co/8lCYBXSgat,Bespoke,06/02/2020,0,en,Tweet,0,0,photo
TWTR,cc @jack $TWTR https://t.co/N54bOH5WEN,Stocktwits,06/02/2020,10,pt,Tweet,0,1,photo
TWTR,"Trending Tickers BMO 3/02/2020

? $TWTR +7%
Elliot Management seeking to oust Jack as CEO. 

? $FTSV +62%
Acquired by Gilead for $4.9B. 

? $JD +5.7%
China's largest online retailer, expecting 10% growth in Q1.   

? $GE +1%
JPM analyst on short side of GE, “We were wrong.” https://t.co/vbjydcvAy4",Stocktwits,02/03/2020,8,en,Tweet,0,0,photo
TWTR,"Brace Yourself for What’s Coming at Twitter via @karaswisher $TWTR

https://t.co/3vgFmS4eNl",Stocktwits,05/03/2020,1,en,Tweet,0,1,
TWTR,"RT @TheStreet : Breaking - Twitter $TWTR and Elliot Management have struck a deal 
- @jack will stay on as CEO
- Silver Lake makes a $1 billion investment
- Silver Lake and Elliot get board seats
- Twitter will buy back $2 billion in stock",Stocktwits,09/03/2020,0,en,Retweet,0,1,
TWTR,"'Fast Money' Traders Weigh In On AT&amp;T, Tesla And Twitter $T $TSLA $TWTR https://t.co/KyuRModD2O",Benzinga,04/04/2020,1,en,Tweet,0,0,
TWTR,"Bulls And Bears Of The Week: Amazon, Boeing, Microsoft, Twitter And More $AAL $AMZN $BA $MSFT $TWTR $LVS $TSLA https://t.co/oCSK5crdbp",Benzinga,04/04/2020,1,en,Tweet,0,0,
TWTR,Jack Dorsey Commits $1B To COVID-19 Relief $SQ $TWTR https://t.co/MInWG637Gk,Benzinga,07/04/2020,3,en,Tweet,0,0,
TWTR,@bizkathmandu Turnarounds always take time which is why I only have a few my portfolio at one time. $GE $WFC $TWTR.,Stephanie Link,14/04/2020,0,en,Reply,0,0,
TWTR,"RT @RichLightShed : Daily use of Twitter accelerating globally -- fastest growing quarter ever and the last three weeks of Q1 2020 were actually up 27%

-- monetizable daily active users (mDAU) up 24% in Q1 2020, against an 11% comp

$TWTR #engagement https://t.co/OfTOLmDB7d",Stocktwits,30/04/2020,0,en,Retweet,1,0,photo
TWTR,"RT @TwitterIR : Tune in to Twitter Q1’20 earnings Q&amp;A with @jack &amp; @nedsegal at 8am ET / 5am PT! Listen ??via @TwitterIR or 
https://t.co/WGJ0aE0iPl $TWTR https://t.co/IX271PdLu4",Stocktwits,30/04/2020,0,en,Retweet,0,3,photo
TWTR,35 Stocks Moving in Thursday's Pre-Market Session $QEP $FET $AR $MRKR $OVV $FB $TWTR $TSLA $NLSN $CHK $FENC $CPR $AM $HIG https://t.co/yIyviEK7WC,Benzinga,30/04/2020,4,en,Tweet,0,0,
TWTR,"RT @Tanzeel_Akhtar : #Twitter Reports Q1 Earnings Beat, Monetizable DAUs Rise To 166M $TWTR https://t.co/1ExwrzOVd0 via @benzinga",Benzinga,30/04/2020,0,en,Retweet,1,1,
TWTR,"Since Twitter's IPO (11.7.2013) 
 
$TWTR ? 25% 
$FB ? 308% 
$QQQ ? 183% https://t.co/3SjFFkFeuM",Stocktwits,30/04/2020,17,en,Tweet,0,0,photo
TWTR,RT @DugganSense : Wall Street Reacts To Twitter's Mixed Quarter: Positioning For 2021? $TWTR https://t.co/6GeQqJim3t via @benzinga,Benzinga,01/05/2020,0,en,Retweet,0,1,
TWTR,Options market shows more sensitivity to announcements by President Trump on Twitter than in September. https://t.co/3c19w7lc2Q,WSJ Markets,04/05/2020,3,en,Tweet,0,0,
TWTR,"Twitter To Remove Coronavirus Misinformation, Including That Tweeted By Trump $TWTR https://t.co/9ztFFqjXtO",Benzinga,12/05/2020,1,en,Tweet,0,0,
TWTR,"10 States Tweeting Most About Depression, Sadness During Coronavirus $TWTR https://t.co/XH6YWFpqnU",Benzinga,14/05/2020,1,en,Tweet,0,0,
TWTR,$TWTR tells employees they can permanently work from home.,Stephanie Link,19/05/2020,12,en,Tweet,0,0,
TWTR,Here's Why @Jack Dorsey Is Donating $5M To @AndrewYang's Universal Income Initiative $TWTR https://t.co/YygOLY4fKZ,Benzinga,22/05/2020,88,en,Tweet,0,2,
TWTR,"Trump Gets Mad Over Fact Check Warning On Twitter, Claims Election Interference $TWTR https://t.co/O4Yin25Wsh",Benzinga,27/05/2020,1,en,Tweet,0,0,
TWTR,"Overheard: For social media platforms like Twitter, it might be true that any press is good press https://t.co/cRI9ErKW0o",WSJ Markets,27/05/2020,2,en,Tweet,0,0,
TWTR,Trump's Executive Order To Expose Social Media To Lawsuits Over Content Policies $TWTR $FB https://t.co/RAtEn0FM5A,Benzinga,28/05/2020,0,en,Tweet,0,0,
TWTR,"Facebook CEO Mark Zuckerberg Talks Working From Home, Fact-Checking Trump $FB $TWTR https://t.co/VtQd84emN5",Benzinga,28/05/2020,0,en,Tweet,0,0,
TWTR,"Trump Tweet About George Floyd, Minnesota Censored By Twitter: 'When The Looting Starts, The Shooting Starts' $TWTR https://t.co/trSuBUSqBG",Benzinga,29/05/2020,4,en,Tweet,0,0,
TWTR,"RT @AaronBack : It's here. The perfect Twitter storm 
@djtgallagher @DoubleLJSquared 

https://t.co/bUOApaKzUv",WSJ Markets,29/05/2020,0,en,Retweet,0,2,
TWTR,Zuckerberg Tells Facebook Employees He's Not Going To Moderate Trump $FB $TWTR https://t.co/74vjJzcKou,Benzinga,03/06/2020,0,en,Tweet,0,0,
TWTR,"Barron's Picks And Pans: Sysco, Twitter, Zoom Video And More $SYY $TWTR $ZM $BAC $SSRM $INTC $JD $PDD $MGP https://t.co/l3NrK7nuJJ",Benzinga,06/06/2020,1,en,Tweet,0,0,
TWTR,"Twitter To Ask Users If They Have Read The Article Before Retweeting ?? $TWTR
https://t.co/LDdOpHi4kt",Benzinga,11/06/2020,4,en,Tweet,0,0,
TWTR,"Your Favorite Companies, As Defined By Urban Dictionary $DIS $AAPL $TWTR $FB $GOOGL $AMZN $TSLA $GS $GM $NFLX https://t.co/2jswOvsVT3",Benzinga,14/06/2020,3,en,Tweet,0,0,
TWTR,"Twitter Rolls Out New Voice Tweet Feature On iOS, Brings Moderation Concerns
$TWTR

https://t.co/0wx1Q5GdAL",Benzinga,18/06/2020,1,en,Tweet,0,0,
TWTR,"Twitter Declares National Election Days Around The World As Paid Holidays
$TWTR
https://t.co/VmNokDWvpd",Benzinga,24/06/2020,2,en,Tweet,0,0,
TWTR,$TWTR https://t.co/EArYhHPKzi,Stocktwits,08/07/2020,26,en,Tweet,0,0,photo
TWTR,"RT @carlquintanilla : Stock still up 11%, leading the S&amp;P 500

$TWTR https://t.co/13vJ6KKuGK",Bespoke,08/07/2020,0,en,Retweet,0,0,
TWTR,"$MYT, $TWTR, $EROS, $ENZ hit new breakout highs  https://t.co/qwCj3iCBfg",Top Breakout Stocks,09/07/2020,0,en,Tweet,0,0,
TWTR,"Twitter might be considering additional revenue streams, but its advertising business isn’t going anywhere https://t.co/9kYVKUmDH2",WSJ Markets,09/07/2020,3,en,Tweet,0,0,
TWTR,"@CNBC contributor + co-founder of @marketrebel, @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/7dnr2ndCDg",Investors.com,09/07/2020,4,en,Tweet,6,4,video
TWTR,"@CNBC contributor + co-founder of @marketrebel, @jonnajarianjoined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/ebeWHnl6Y2",Investors.com,09/07/2020,1,en,Tweet,6,3,photo
TWTR,"Co-founder of @marketrebel, @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/wumsmJBpSD",Investors.com,09/07/2020,3,en,Tweet,6,3,video
TWTR,"Co-founder of @marketrebel @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/cqfIEjYuC6",Investors.com,09/07/2020,1,en,Tweet,6,3,video
TWTR,"Co-founder of @marketrebel @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/Mu23gXdHFb",Investors.com,10/07/2020,2,en,Tweet,6,3,video
TWTR,"Co-founder of @marketrebel @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/1K1UX0Zg3a",Investors.com,10/07/2020,5,en,Tweet,6,3,photo
TWTR,"Co-founder of @marketrebel @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/IqTrG6Vbrp",Investors.com,11/07/2020,0,en,Tweet,6,3,video
TWTR,"Co-founder of @marketrebel @jonnajarian joined #InvestingWithIBD @IBD_Irusha this week to chat #WarrenBuffett strategies for #options as well as his recent options trades, $TSLA $TWTR. For more check https://t.co/nbkaKJjFS6 #IBD #podcast #MarketSmith https://t.co/mTtp9C0uME",Investors.com,12/07/2020,0,en,Tweet,6,3,photo
TWTR,"Coordinated Twitter hack hits Elon Musk, Obama, Kanye West, Bill Gates and more in Bitcoin scam

$TWTR ? 4% pre-market
https://t.co/EHCpCSwBAX",Stocktwits,16/07/2020,2,en,Tweet,0,0,
TWTR,Twitter’s biggest strength is also its core weakness https://t.co/HyPXDRs0zT,WSJ Markets,16/07/2020,2,en,Tweet,0,0,
TWTR,"RT @IBD_ECarson : Here's my overnight stock market column that I'll update. IBD Leaderboard stocks Tesla, Microsoft and Chipotle all beat earnings views. $TSLA jumps while $MSFT, $CMG fall modestly. Twitter and Citrix due early Thu. $TWTR $CTXS $NIO $NKLA https://t.co/EoLfn2ER2B https://t.co/7K8LMNaR7Y",Investors.com,22/07/2020,0,en,Retweet,0,0,animated_gif
TWTR,"Twitter reports strong user growth, but ad revenue is down 23%

$TWTR ? 5% pre-market
https://t.co/e0R1xJHr2I",Stocktwits,23/07/2020,6,en,Tweet,0,0,
TWTR,"RT @DeItaOne : - TWITTER INC - IN EARLY PHASES OF EXPLORING SUBSCRIPTIONS, BAR WOULD BE HIGH FOR ASKING CONSUMERS TO PAY FOR PARTS OF TWITTER - DORSEY, CONF CALL
$TWTR",Stocktwits,23/07/2020,0,en,Retweet,0,0,
TWTR,"Can Twitter close above $40? 
 
$TWTR",Stocktwits,23/07/2020,4,en,Tweet,0,0,
TWTR,"Twitter is trading at its highest level since February 20th. 
 
$TWTR ? 5.5% https://t.co/eB9bvnz3X7",Stocktwits,23/07/2020,9,en,Tweet,0,0,photo
TWTR,"Twitter ticked $40 for the first time since October 2019.  
  
$TWTR",Stocktwits,23/07/2020,20,en,Tweet,0,0,
TWTR,RT @TheStreet : Agree with @JimCramer on $TWTR? Tell us on Street Lightning: https://t.co/zvOxcOXhq3,Jim Cramer,23/07/2020,0,en,Retweet,0,1,
TWTR,"Investors bid up shares of Twitter after the company said user growth soared, but that very growth could compound risks at the platform https://t.co/zDVjZ8ezZu",WSJ Markets,23/07/2020,0,en,Tweet,0,0,
TWTR,"Twitter $TWTR Internal Tool That Led To Massive Hack Was Accessible To More Than 1,000 Workers: Report

https://t.co/MeBHnBzOix",Benzinga,24/07/2020,1,en,Tweet,0,0,
TWTR,"Benzinga's Bulls And Bears Of The Week: Apple, Coca-Cola, Twitter And More $AAPL $BA $EBAY $KO $HEXO $TSLA $GOOGL $TWTR https://t.co/tjnytuYRaK",Benzinga,25/07/2020,7,en,Tweet,0,0,
TWTR,$TWTR Twitter Faces Up To $250M FTC Fine Over Allegedly Using Private Data For Targeted Advertising https://t.co/KZlrSG8EYH,Benzinga,04/08/2020,26,en,Tweet,0,0,
TWTR,"Facebook $FB, Twitter $TWTR Take Down Trump Video Claiming Children 'Almost Immune' To Coronavirus

https://t.co/sdgNJ5gt4r",Benzinga,06/08/2020,3,en,Tweet,0,0,
TWTR,"Twitter Reportedly In Preliminary Talks For Possible Acquisition of TikTok $TWTR $MSFT $FB

https://t.co/0Ud0209nH3",Benzinga,09/08/2020,6,en,Tweet,0,0,
TWTR,"Twitter has had preliminary talks with TikTok about a potential combination with its U.S. operations, people familiar with the matter say https://t.co/Lz5A6UzbLy via @WSJ",WSJ Markets,09/08/2020,1,en,Tweet,0,1,
TWTR,Could it be? #TIKTOK #Twitter $TWTR $MSFT https://t.co/DpJ2a3RFIb,Benzinga,10/08/2020,1,en,Tweet,2,0,
TWTR,$TWTR  'looking' at a possible TikTok tie-up https://t.co/XW4MxmgrGO,Stephanie Link,10/08/2020,3,en,Tweet,0,0,
TWTR,RT @danacimilluca : Twitter investors hit like button on weekend report from @georgia_wells &amp; @CaraRLombardo of preliminary TikTok talks. Stock up as much as 5%  https://t.co/8bok6Fl2kv,WSJ Markets,10/08/2020,0,en,Retweet,0,2,
TWTR,"Twitter $TWTR Broadening Crackdown On Mail-In Ballot Misinformation, Move Likely To Anger Trump: Politico

https://t.co/kfut8sJMTj https://t.co/Q4MX1Uo4PA",Benzinga,13/08/2020,1,en,Tweet,0,0,animated_gif
TWTR,Twitter and Kodak are among the stocks that defined the week https://t.co/7yVYOsFRup,WSJ Markets,15/08/2020,1,en,Tweet,0,0,
