Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Media Type
APPLE,"At a $2 trillion market cap, Apple will also be fetching twice the earnings multiple it did when it crossed the $1T mark. Risky place, especially with the App Store business model under threat, @djtgallagher writes for @WSJheard -  https://t.co/Gvh3D41vNX",WSJ Markets,19/08/2020,6,2,0,2,
APPLE,"Heard on the Street: At $2 trillion, the market would be valuing Apple as if nothing could go wrong https://t.co/fZSdHcakly",WSJ Markets,19/08/2020,13,6,0,0,
APPLE,"Apple hits $2 trillion in market valuation, making it the first U.S. public company to reach that milestone https://t.co/IXY9AUnd0Z",The Washington Post,19/08/2020,137,66,0,0,
APPLE,"RT @charliebilello : At $2 trillion, Apple's market cap is now higher than the GDP of...
Italy
Brazil
Canada
Russia
S. Korea
Spain
Australia
Mexico
Indonesia
Netherlands
Saudi Arabia
Turkey
Switzerland
Taiwan
Poland
Thailand
Sweden
Belgium
Iran
Austria
Nigeria
Argentina
Norway
UAE
Israel
Ireland",Stocktwits,19/08/2020,0,0,0,0,
APPLE,"Tech is eating the world: Combined market cap of #FANGMAN (#Facebook, #Apple, #Netflix, #Google, #Microsoft, #Amazon, #Nvidia) hit fresh record at $7.6tn as Apple tops $2tn for first time ever. FANGMAN mkt cap now almost equal to combined GDP of #Japan and #India. https://t.co/Z7zCAgRSea",Holger Zschaepitz,19/08/2020,579,366,10,0,photo
APPLE,Tech is eating the world. #Apple becomes to first U.S. company to reach $2 trillion in market value. Shares of the iPhone maker have more than doubled since Mar. Apple and Saudi Aramco are the only stocks to ever hit $2tn. https://t.co/XeJlh2VIUT https://t.co/WlAgrISFZf,Holger Zschaepitz,19/08/2020,307,175,1,0,photo
APPLE,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/lD0H9kGrpa",NYT Business,19/08/2020,5,6,0,0,
APPLE,"RT @satariano : Alphabet, Amazon, Apple, Facebook &amp; Microsoft account for 20 percent of the S&amp;P 500's total worth, a level not seen from a single industry in at least 70 years. 

Great story by @uwsgeezer @SteveLohr explaining how Big Tech is fueling the stock market.  

https://t.co/UcGcaAqd6z",NYT Business,19/08/2020,0,0,0,2,
APPLE,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/WRzKalcTn4",NYT Business,19/08/2020,22,17,0,0,
APPLE,"Apple, Amazon, Alphabet, Facebook and Microsoft account for 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years https://t.co/fg0Mu7WIMr",NYT Business,19/08/2020,44,28,0,0,
APPLE,Apple became the first U.S. company to hit a $2 trillion valuation. Other tech behemoths are not far behind. https://t.co/CMBAnVXCpQ,NYT Business,19/08/2020,4,2,0,0,
APPLE,Apple became the first U.S. company to hit a $2 trillion valuation. Other tech behemoths are not far behind. https://t.co/Om2CXqObRn,NYT Business,19/08/2020,6,1,0,0,
APPLE,"RT @ZoltanSuranyi1 : PreMarket Prep Is Now Live! Go To #bz-premarket-prep Room In Benzinga Pro's Chat Tool Or Go To:

https://t.co/32vdEluhYA

@Benzinga $SPY $GNUS $NIO $EHTH $SBUX $TGT $LOW $AAPL $AMZN $GLPG $BA FL $V $F $AMD $MRNA $SNY $PFE $NVDA $AAL $UAL $KODK $MMM $XOM",Benzinga,19/08/2020,0,0,1,1,
APPLE,BREAKING: Apple Wins The Race To $2 Trillion Market Cap $AAPL https://t.co/nHbC3ZaI6j,Benzinga,19/08/2020,16,7,0,0,
APPLE,Apple market cap = (Russell 2000 + Verizon),Bespoke,19/08/2020,73,26,0,0,
APPLE,What usually happens after Apple $AAPL breaks out? https://t.co/HgxN3aTroP,Top Breakout Stocks,19/08/2020,1,0,0,0,
APPLE,Apple $AAPL breakout stats https://t.co/HgxN3aTroP,Top Breakout Stocks,19/08/2020,4,0,0,0,
APPLE,@gmbutts Apple to replace Canada in G7?,ian bremmer,19/08/2020,28,1,0,1,
APPLE,RT @TheStreet : What's Driven Apple's Surge to a $2 Trillion Valuation - @EricJhonsa explains https://t.co/nL1vP6DNnY,Jim Cramer,19/08/2020,0,0,0,1,
APPLE,RT @TheStreet : They say timing is everything. Watch @JimCramer react to Apple $AAPL passing $2 trillion in real-time:  https://t.co/NQVWPd6LEV,Jim Cramer,19/08/2020,0,0,0,1,
APPLE,You are most gracious. Thanks and thank you to all who believed in Apple because of me https://t.co/s0PmfY5Y1M,Jim Cramer,19/08/2020,148,7,0,0,
APPLE,Apple's Battle with Epic Games Shouldn't Do Major Financial Harm: @EricJhonsa  https://t.co/a4ytW2NChM,Jim Cramer,19/08/2020,26,6,0,1,
APPLE,ICYMI: Apple hits a market cap of $2 trillion. https://t.co/U9hTs4WehY https://t.co/6W79fe0YD6,CNBC,19/08/2020,36,15,0,0,video
APPLE,"RT @CNBCFastMoney : Apple made history as America’s first trillion dollar company, and now the tech giant has hit $2 trillion in market cap. What does this mean for $AAPL? https://t.co/YtyT0KxtSU",CNBC,19/08/2020,0,0,0,0,video
APPLE,Apple hits $2 trillion market cap—five pros weigh in $AAPL (via @TradingNation) https://t.co/5102kCvMb7,CNBC,19/08/2020,33,8,0,1,
APPLE,RT @PowerLunch : .@Apple hit a $2 trillion market cap despite the mounting antitrust issues at home and abroad. @WSJ's @djtgallagher explains why investors are shrugging off all the bad news surrounding $AAPL and big tech. https://t.co/Uo36SejHvZ,CNBC,19/08/2020,0,0,0,3,video
APPLE,"On its way to $2 trillion, Apple became a market unto itself for investors seeking growth and income https://t.co/1PsKbaDcp4",CNBC,19/08/2020,18,15,0,0,
APPLE,"Apple just hit a $2T market cap — here's what you need to know. ⚡️ “Apple becomes the first U.S. company to reach a $2 trillion market cap”

https://t.co/FluWO1Fdly",CNBC,19/08/2020,146,86,0,0,
APPLE,"RT @PowerLunch : Today's Special:
@Apple becomes the 1st U.S. company to reach a $2 trillion market cap, doubling in valuation in just over 2 years. The @WSJ's @djtgallagher joins us at 2p ET to discuss this historic milestone and whether it's sustainable. $AAPL https://t.co/JTRVtZoQhz",CNBC,19/08/2020,0,0,0,3,photo
APPLE,"New for subscribers:  Apple's run to $2 trillion may be too far, too fast, even according to analysts who love the company https://t.co/y8Hq8inUgk Check out @CNBCPro today.",CNBC,19/08/2020,22,7,0,1,
APPLE,Here's what it will take for Apple to get to $3 trillion https://t.co/mAPuHo8yAV,CNBC,19/08/2020,59,21,0,0,
APPLE,"Stocks making the biggest moves midday: Target, Apple, Momenta, BioMarin &amp; more https://t.co/LvMgghGeJT",CNBC,19/08/2020,19,6,0,0,
APPLE,"Apple just hit a market cap of $2 trillion, doubling in valuation in a little over 2 years. https://t.co/9ttfzsvE72 https://t.co/UCFPAH0TuP",CNBC,19/08/2020,136,40,0,0,photo
APPLE,Apple's $2 trillion value is proof that Tim Cook's services plan worked https://t.co/qaMBOaZcjD,CNBC,19/08/2020,96,42,0,0,
APPLE,"RT @jbursz : Apple hit a market cap of $2 trillion this am, making it the first publicly traded U.S. company to reach the milestone.

Based on a share count of more than 4.275 billion, Apple broke the barrier just before 11 a.m. ET, when its price rose to $467.77. 

https://t.co/VzufIDJ0ft",CNBC,19/08/2020,0,0,0,0,
APPLE,BREAKING: Apple hits a market cap of $2 trillion. https://t.co/U9hTs4WehY https://t.co/0p66mBELnc,CNBC,19/08/2020,842,380,0,0,video
APPLE,Apple becomes first U.S. company to reach a $2 trillion market cap https://t.co/U9hTs4WehY,CNBC,19/08/2020,1218,412,0,0,
APPLE,RT @CNBCnow : BREAKING: Apple becomes first U.S. company to hit $2 trillion market value. https://t.co/v1BHYd1nYZ https://t.co/Uwubi7ZMiE,CNBC,19/08/2020,0,0,0,0,photo
GOOG,"New for subscribers:  Leon Cooperman bought more JPMorgan, but dumped Google-parent Alphabet in the second quarter https://t.co/bGabsJC5Bn Check out @CNBCPro today.",CNBC,20/08/2020,10,2,0,1,
GOOG,Google is adding wildfire information to Search and Maps. https://t.co/23kOOTDbtU,CNBC,20/08/2020,48,16,0,0,
GOOG,Google adds wildfire information to Search and Maps https://t.co/KbErrKngIG,CNBC,20/08/2020,18,9,0,0,
GOOG,"Is Gmail Down? Google Drive Outages Reported in U.S., Europe and Australia https://t.co/GMwEUCJ5lY",Newsweek,20/08/2020,8,4,0,0,
APPLE,RT @JamesGlynnWSJ : Apple Hits $2 Trillion Market Value as App Store Battles Continue https://t.co/eXfwvXRC4i,WSJ Markets,20/08/2020,0,0,0,0,
APPLE,"Apple at $2.08tn market cap tops GDP of #Italy, #Brazil, #Canada, #Russia, #Australia and more!.
https://t.co/vh0hXw9Izs https://t.co/q7UElIusg6",Holger Zschaepitz,20/08/2020,241,119,5,0,photo
APPLE,"In today's DealBook newsletter: Tracking Apple's trillions, Airbnb's I.P.O. plans, Facebook's QAnon takedowns, the White House's M&amp;A fees and more. https://t.co/mjoLuJdlsb",NYT Business,20/08/2020,3,1,0,0,
APPLE,"A rally in technology stocks elevated the S&amp;P 500 stock index to a record high. Apple, Amazon, Alphabet, Microsoft and Facebook now constitute 20 percent of the stock market’s total worth, a level not seen from a single industry in at least 70 years. https://t.co/9R7lcGoRqX",NYT Business,20/08/2020,5,0,0,0,
APPLE,Apple became the first U.S. company to hit a $2 trillion valuation when its shares climbed 1.4 percent to $468.65 in midday trading – punctuating how the pandemic has been a bonanza for the tech giants. https://t.co/SLBJNC6kka,NYT Business,20/08/2020,10,9,0,0,
APPLE,"Market Rides Space Mountain, Fed's Heavy Words, Apple $2T, Trading Intel, Nvidia: @Sarge986 with your Market Recon  https://t.co/TSoT4wGtPV",Jim Cramer,20/08/2020,21,6,0,1,
APPLE,"RT @YunLi626 : Apple’s 4-to-1 split will drop its price to ~$117 and boot its ranking in the Dow all the way down to 16th from the top (weighting will plunge to 3% from 11%)

Without Apple’s heavy-lifting, the Dow could have a harder time catching up with the S&amp;P 500.
https://t.co/XvdomYCtrw https://t.co/CkN8ybFTU1",CNBC,20/08/2020,0,0,0,0,photo
APPLE,The Dow could fall further behind the other major stock benchmarks after Apple splits its stock https://t.co/9AlvQ2M38a,CNBC,20/08/2020,29,13,0,0,
APPLE,"Apple hit a market cap of $2 trillion Wednesday, doubling in valuation in just over two years to become the first publicly traded U.S. company to reach the milestone. https://t.co/0soZvp9wcj https://t.co/MqkWRMdsGk",CNBC,20/08/2020,22,11,0,0,video
APPLE,"Apple seeing largest iPhone upgrade potential in China in at least 4 years, Morgan Stanley says https://t.co/0GIR7RvrWb",CNBC,20/08/2020,53,17,0,0,
APPLE,Apple’s $2 trillion value is proof that Tim Cook’s services plan worked https://t.co/bpwXSquU0H,CNBC,20/08/2020,121,25,0,0,
APPLE,"Analysis: ""Fortnite"" is trying to change public opinion about Apple.

But small developers are lost in the debate. https://t.co/S6iGa4tlxD",The Washington Post,21/08/2020,32,16,0,0,
APPLE,"Apple Gets All Biblical 
 
$AAPL https://t.co/83VkbyDbbQ https://t.co/UTBB4vMQPV",Stocktwits,21/08/2020,34,12,0,0,animated_gif
APPLE,"Stocks push higher following Wall St lead, but the mood remains a bit shaky as investors grapple w/tepid econ data and lofty valuations after a huge rally that has wiped out coronavirus losses. Bonds steady w/US 10y at 0.65%. Dollar resumes downtrend. Gold at $1949, Bitcoin 11.8k https://t.co/TzZP3IC2qH",Holger Zschaepitz,21/08/2020,88,43,0,0,photo
APPLE,"Since they announced their stock splits in the last month, Apple is up 29% and Tesla is up 53%.",Bespoke,21/08/2020,313,80,0,0,
APPLE,Apple is now just $96 billion - one Boeing - from topping the Russell 2000's entire market cap.,Bespoke,21/08/2020,85,28,0,0,
APPLE,"RT @Ryan_Browne_ : Add the NYT, WashPost (&amp; CNBC) to the growing list of companies piling pressure on Apple over its App Store rules

@jason_kint of @DCNorg has written to Apple CEO @tim_cook asking for a similar deal to the one negotiated with Amazon Prime Video in 2017
https://t.co/lMo6CN5LGa",CNBC,21/08/2020,0,0,0,3,
APPLE,News publishers ask Apple for the same App Store deal it gave Amazon https://t.co/W06So43mZ6,CNBC,21/08/2020,11,5,0,0,
APPLE,"RT @OptionsAction : Apple splits,  Tesla splits, we're all split over stock splits! @Michael_Khouw breaks down what happens to options when a stock splits. https://t.co/iyFFiWSpAd",CNBC,21/08/2020,0,0,0,1,video
APPLE,"RT @CNBCFastMoney : ""Be careful!"" - that's the warning on Apple from @BKBrianKelly as the stock continues to hit new all-time highs. https://t.co/yyAh7yJYgA",CNBC,21/08/2020,0,0,0,1,video
APPLE,Apple says Epic Games CEO wanted a side deal for Fortnite https://t.co/1XUl4XSEY4,CNBC,21/08/2020,32,15,0,0,
APPLE,Apple jumps another 4% to close out at big week for the $2 trillion stock https://t.co/NPGx6ieJQn,CNBC,21/08/2020,144,40,0,0,
APPLE,Epic Games rallies Fortnite players against Apple with new tournament https://t.co/n7G0kzsIF0,CNBC,21/08/2020,22,7,0,0,
APPLE,"RT @Grow_mag : Apple became the first U.S. company to hit $2 trillion in market capitalization, just over two years after it became the first U.S. company to reach $1 trillion. https://t.co/GwLKzI7fMf",CNBC,21/08/2020,0,0,0,0,
APPLE,"Apple led a blue-chip rally Friday, while Alibaba closed in on a new high $BABA $ADSK $OLLI https://t.co/5esGIPuqT6",Investors.com,21/08/2020,23,7,0,0,
GOOG,"Behind closed doors, Google is engaged in a bitter standoff with the online travel industry. https://t.co/oq4pEjrPTu",CNBC,22/08/2020,14,10,0,0,
APPLE,Apple Is Unstoppable — and It Carried the Stock Market to a Record High https://t.co/GPhpYP1uZO via @BarronsOnline,Bespoke,22/08/2020,49,18,0,1,
GOOG,"This school is famous for graduating founders of billion-dollar companies, from Nike to Google to Instagram. (via @CNBCMakeIt) https://t.co/EOkjo8prj8",CNBC,23/08/2020,35,13,0,1,
APPLE,"Good morning from #Germany, the 4th largest economy in the world but a stock market developing country. All German stocks are only worth little more than #Apple’s market cap. https://t.co/MVZrBeCf5g",Holger Zschaepitz,23/08/2020,1703,497,2,0,photo
APPLE,Microsoft warns court that Apple blocking Epic will hurt games business https://t.co/nhZ4HL2kXM,CNBC,23/08/2020,77,26,0,0,
GOOG,"RT @DugganSense : This 2009 Playbook Predicts S&amp;P 500 Is Headed To 3,800 $SPY $AMZN $GOOGL https://t.co/0MlUHIcQwN via @benzinga",Benzinga,24/08/2020,0,0,0,1,
GOOG,$GOOGL $GOOG Could This Be The Answer? #StreamingWars https://t.co/H1VGOD5MyB,Benzinga,24/08/2020,3,2,1,0,
GOOG,"Google is investing $100 million in telehealth provider Amwell, which will use Google Cloud https://t.co/sbOComdNiA",CNBC,24/08/2020,64,17,0,0,
GOOG,Ex-Google employees form virtual tech 'school' for gap-year students amid college closures https://t.co/ub7n4HZgss,CNBC,24/08/2020,62,18,0,0,
GOOG,"Google searches for anxiety soar to record high at start of coronavirus pandemic, study finds https://t.co/s3ZvMQ1rQx",CNBC,24/08/2020,28,14,0,0,
APPLE,RT @verge : This giant glowing orb is the world’s first floating Apple Store https://t.co/ISddoIWtgl https://t.co/wRLkQFUGEj,Stocktwits,24/08/2020,0,0,0,0,photo
APPLE,Iran's Ayatollah Khamenei uses iPhone to demand end of Apple imports https://t.co/K6Q8EMgGoP,Newsweek,24/08/2020,45,33,0,0,
APPLE,"Apple $AAPL Analysts See 'Once In A Decade' Opportunity Ahead Of iPhone 'Supercycle'

https://t.co/czS2ixxQMT

What Opportunity Are You Watching? https://t.co/dB9WJIZyDR",Benzinga,24/08/2020,13,4,0,0,animated_gif
APPLE,"This Day In Market History: Steve Jobs Leaves Apple $AAPL

https://t.co/PSCbHncGSB",Benzinga,24/08/2020,3,2,0,0,
APPLE,"RT @gzeromedia : Have you been following the row between Fortnite and Apple?
@nxthompson, Editor-in-Chief of @WIRED, explains the tech controversy #In60Seconds.
More Tech In :60 -  https://t.co/NfVcfwd3Xw https://t.co/IBfGLRMNMV",ian bremmer,24/08/2020,0,0,1,2,video
APPLE,"RT @CNBCTheExchange : . @Microsoft joins a growing list of companies calling out @Apple for its App Store policies.

Could this derail the record run for $AAPL?

@jacknicas of @nytimes and @stevekovach join @KellyCNBC to discuss on @CNBC https://t.co/VWHxd5XIRX",CNBC,24/08/2020,0,0,0,7,video
APPLE,"Stocks making the biggest moves midday: Apple, Tesla, Deere, Delta &amp; more https://t.co/TFMEnGpf3K",CNBC,24/08/2020,24,11,0,0,
APPLE,RT @TheStreet : .@JimCramer Explains What Apple and Tesla Share in Common https://t.co/EHUKSDIcC3,Jim Cramer,24/08/2020,0,0,0,1,
APPLE,RT @TheStreet : . @jimcramer tells @byKatherineRoss: Don't Buy Apple Stock Ahead of Split https://t.co/5woV2qN2Wy,Jim Cramer,24/08/2020,0,0,0,2,
APPLE,Judge ‘inclined’ to block Apple’s move to hamper Epic’s Unreal Engine https://t.co/LSqzTJz9jN,CNBC,24/08/2020,18,4,0,0,
APPLE,"Apple and Tesla have long-term upside after stock splits, Jim Cramer says https://t.co/Jd09WSdxwo",CNBC,24/08/2020,114,26,0,0,
APPLE,"""It's extremely unusual, the amount of changes...this is a massive amount, especially when you add in Apple's, which re-weights it significantly,"" S&amp;P Dow Jones' Howard Silverblatt said of the adjustments to the Dow that were announced Monday. https://t.co/0xzIbytLwR https://t.co/WB46RMIWIV",CNBC,24/08/2020,21,5,0,0,video
APPLE,"RT @CNBCTheExchange : APPLE'S DOW INFLUENCE: @Apple's upcoming 4-for-1 stock split will obviously impact the share price of $AAPL -- but how could it impact weighting of the Dow?

#Dow #Apple $DJI @KellyCNBC @CNBCTheExchange @CNBC https://t.co/rvItyV0qOy",CNBC,24/08/2020,0,0,2,4,video
APPLE,"RT @CNBCPro : Here are Monday’s biggest analyst calls of the day: Apple, Pinterest, Lululemon, Best Buy &amp; more https://t.co/Y2KnWg2tMM",CNBC,24/08/2020,0,0,0,0,
APPLE,"New for subscribers:  Apple is still cheap at $2 trillion, Morgan Stanley says https://t.co/mIQq2ObYDk Check out @CNBCPro today.",CNBC,24/08/2020,83,29,0,1,
APPLE,"New for subscribers:  Here are Monday's biggest analyst calls of the day: Apple, Pinterest, Lululemon, Best Buy &amp; more https://t.co/CLnGM0vPZJ Check out @CNBCPro today.",CNBC,24/08/2020,17,4,0,1,
APPLE,"RT @SquawkCNBC : “I really can’t explain Tesla. I think there’s a lot of speculation in the market. I think some of it’s there,” says Gotham Asset Management Co-CIO Joel Greenblatt. ""Apple on the other hand has a great franchise--it has great growth prospects so I'm not too worried about Apple."" https://t.co/2md7MrCdvM",CNBC,24/08/2020,0,0,0,0,video
APPLE,"Stocks making the biggest moves in the premarket: AstraZeneca, Pearson, Blackstone, Apple &amp; more https://t.co/AjzOz54M96",CNBC,24/08/2020,15,4,0,0,
GOOG,"Google searches for ""Covid symptoms"" in FL (and other states) have led actual case counts.  Search interest is now back down to pre-spike levels seen in early June. https://t.co/7s2jYs1nYZ",Bespoke,25/08/2020,32,9,0,0,photo
GOOG,"RT @SquawkCNBC : ""I want to start by thanking Amazon, Apple, Google and Facebook-- for making it possible for us to get through a pandemic better than in 1918,"" says @EricSchmidt. ""If these systems had not been in place our lives collectively as citizens of America would be in much worse shape."" https://t.co/hoLL8gcXIM",CNBC,25/08/2020,0,0,0,1,video
GOOG,"RT @jenn_elias : New: Google has a new head general counsel — company legal exec Halimah DeLaine Prado, who will take over legal duties from SVP Kent Walker. 

No C-suite title for her, but she'll be 2nd in line to Walker. https://t.co/H10yHvyWPA",CNBC,25/08/2020,0,0,0,0,
GOOG,Google names new general counsel Halimah DeLaine Prado as antitrust cases loom https://t.co/KkAjDRQorx,CNBC,25/08/2020,17,8,0,0,
GOOG,Ex-Google CEO Eric Schmidt says rapid coronavirus tests are needed to get America back to the office https://t.co/f9C8L6lIMg,CNBC,25/08/2020,50,12,0,0,
GOOG,"RT @TedKempCNBC : “Like many Bay Area Googlers, the first thing I noticed when I stepped outside today was the smell of smoke from nearby fires,” Pichai said in an email sent to employees late last week and obtained subsequently by CNBC @jenn_elias @MattRosoff   https://t.co/On7yaNCoZU",CNBC,25/08/2020,0,0,0,2,
GOOG,"Google CEO Sundar Pichai tells employees to sign up for an internal emergency alert system that includes location-specific assistance, as wildfires blaze across California. https://t.co/G0dj7k79em",CNBC,25/08/2020,44,12,0,0,
GOOG,"Eric Schmidt, former Google CEO and chair of Governor Andrew Cuomo’s commission on reimagining New York, says the coronavirus will be a part of our lives in one form or another forever. https://t.co/DxOyZW36JX https://t.co/2CPZ3ZJYwK",CNBC,25/08/2020,44,14,0,0,video
GOOG,"Former Google CEO Eric Schmidt thanks Big Tech “for making it possible for us to get through a pandemic better than in 1918.”

“If these systems had not been in place, our lives collectively, as citizens of America, would be in much, much worse shape.” https://t.co/RMadffdlgi https://t.co/asC6XmC6kZ",CNBC,25/08/2020,36,8,0,0,video
GOOG,"RT @jenn_elias : Some late-night news: As wildfires ravage California, Google CEO Sundar Pichai told employees to sign up for an internal emergency alert system that uses opt-in locations of workers. Through this, he says the company can offer certain ""support.""

https://t.co/yXwsGs2fo9",CNBC,25/08/2020,0,0,0,0,
GOOG,Google CEO Pichai tells employees to sign up for emergency systems amid California wildfires https://t.co/bi4GCLK8Fk,CNBC,25/08/2020,30,11,0,0,
GOOG,"“I don’t think we are going to be swayed unless we get what we think is right,” Epic, the maker of Fortnite, said of its fight with Google and Apple https://t.co/K32sSmgZRP",NYT Business,25/08/2020,7,2,0,0,
GOOG,"“I don’t think we are going to be swayed unless we get what we think is right,” Epic, the maker of Fortnite, said of its fight with Google and Apple https://t.co/jRX0F4fbNT",NYT Business,25/08/2020,5,1,0,0,
GOOG,Fitbit steps up effort to compete in premium smartwatches amid growing uncertainty of a Google buyout https://t.co/qrCvPRulRf,WSJ Markets,25/08/2020,4,1,0,0,
GOOG,Fitbit is stepping up its game in smartwatches just as uncertainty about Google deal grows. @djtgallagher for @WSJheard - https://t.co/ytXoRYut4M,WSJ Markets,25/08/2020,4,2,0,2,
APPLE,"Tech is eating the world. Combined mkt cap of FANGMAN (Facebook, Apple, Nvidia, Google, Microsoft, Amazon, Netflix) hit fresh ATH, on course to $8tn. https://t.co/rbPeT3MOQr",Holger Zschaepitz,25/08/2020,588,241,0,0,photo
APPLE,Iran's Ayatollah Khamenei uses iPhone to demand end of Apple imports https://t.co/Yk840fcjHx,Newsweek,25/08/2020,76,36,0,0,
APPLE,Rose Garden's crab apple trees will reportedly be planted elsewhere after Melania Trump's renovation https://t.co/n6BtuJLnP5,Newsweek,25/08/2020,15,8,0,0,
APPLE,"Apple $AAPL Must Restore Unreal Engine For Now, But 'Fortnite' Proves An Epic Fail With Court

What Do You Think About The Case?

https://t.co/98JPD1DVSr https://t.co/qA4IIWXj5P",Benzinga,25/08/2020,5,1,0,0,animated_gif
APPLE,"Apple Stock Split Causes Dow Jones Industrial Average Shuffle; Salesforce, Amgen, Honeywell To Make Entry $AAPL $CRM $AMGN $HON https://t.co/J6ky00gOxl",Benzinga,25/08/2020,6,5,0,0,
APPLE,"Apple's contribution to the DJIA this year has been 1,455 points. 
 After Monday's split, it's total weight will only be equal to just 846 points. https://t.co/JtvOHQ29ZF https://t.co/sa5BjBmOIg",Bespoke,25/08/2020,20,13,0,0,photo
APPLE,COTD: Overbought Apple (AAPL) by @bespokeinvest https://t.co/U6UpFmYinB,Bespoke,25/08/2020,7,1,0,1,
APPLE,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Apple, Facebook, Chipotle, Starbucks &amp; more https://t.co/l9YKZDveVu Check out @CNBCPro today.",CNBC,25/08/2020,7,1,0,1,
APPLE,"Stocks making the biggest moves midday: Gap, Medtronic, Apple, Starbucks, Chipotle and more https://t.co/yD0es48GaC",CNBC,25/08/2020,20,5,0,0,
APPLE,"For subscribers: Apple is still cheap at $2 trillion, Morgan Stanley says. https://t.co/rD6LgpWVvH Check out @CNBCPro today.",CNBC,25/08/2020,77,17,0,1,
APPLE,"The Dow fell on Tuesday as Apple shares declined for the first time in six sessions and traders assessed a big shake-up for the average.

The Dow fell 0.21%
The S&amp;P 500 was up 0.36%.
The NASDAQ rose 0.76%. https://t.co/iVnP2B0fgX",CNBC,25/08/2020,45,22,0,0,video
APPLE,"RT @jbursz : 📱Global smartphone sales dropped 20.4% to 295 million units in Q2 2020, per @Gartner_inc. Apple iPhone sales stayed relatively flat, while Samsung sales fell 27.1%

https://t.co/K165pr3IOE",CNBC,25/08/2020,0,0,0,1,
APPLE,"New for subscribers:  Laszlo Birinyi, who first bought Apple in 1997, says the stock is still a buy and so is the market https://t.co/WJULf2mlPF Check out @CNBCPro today.",CNBC,25/08/2020,19,7,0,1,
APPLE,Two stocks could be best Apple alternatives as iPhone maker hits records $AAPL (via @TradingNation) https://t.co/wSiPQPhFlb,CNBC,25/08/2020,17,4,0,1,
APPLE,"Judge says Apple can block Fortnite, but not Epic's Unreal Engine https://t.co/ewbJL84fH5",CNBC,25/08/2020,39,15,0,0,
APPLE,"3 new companies will be joining the Dow next week, following Apple’s decision to enact a 4-for-1 stock split.

Here are 5 things to know before the stock market opens today: https://t.co/utQrvGJQIs",CNBC,25/08/2020,23,9,0,0,
APPLE,Apple plans to open a 'floating' store in Singapore https://t.co/3UGjhhS60o,CNBC,25/08/2020,115,31,0,0,
APPLE,"5G iPhones and work-from-home trends can drive Apple shares higher, analyst says https://t.co/eWnb1Fzg61",CNBC,25/08/2020,60,26,0,0,
GOOG,"Eric Schmidt, former Google CEO and chair of Governor Andrew Cuomo’s commission on reimagining New York, says the coronavirus will be a part of our lives in one form or another forever. https://t.co/DxOyZWkI8x https://t.co/N9AHjUWXVs",CNBC,26/08/2020,19,11,0,0,video
GOOG,"Eric Schmidt, former Google CEO and chair of Governor Andrew Cuomo’s commission on reimagining New York, says the coronavirus will be a part of our lives in one form or another forever. https://t.co/DxOyZWkI8x https://t.co/GcPKhSDM6M",CNBC,26/08/2020,24,13,0,0,video
GOOG,"Former Google CEO Eric Schmidt thanks Big Tech “for making it possible for us to get through a pandemic better than in 1918.”

“If these systems had not been in place, our lives collectively, as citizens of America, would be in much, much worse shape.” https://t.co/RMadfeVJRI https://t.co/fOQE8JPe5M",CNBC,26/08/2020,22,6,0,0,video
GOOG,Apple banned Fortnite from its store; Google later did the same. Epic Games was ready. It rallied its fans around the hashtag #FreeFortnite. But how deeply Epic’s C.E.O. feels about tech power will be crucial as the fight with Apple and Google escalates. https://t.co/n6AXzLKkMh,NYT Business,26/08/2020,2,2,1,0,
GOOG,"The chief executive of the video game maker Epic Games, Tim Sweeney, is preparing for a protracted legal battle after Apple and Google banned Fortnite from their stores. His mission to rein in the power of the tech companies has now reached a fever pitch. https://t.co/cr4491g3lM",NYT Business,26/08/2020,5,2,0,0,
APPLE,Facebook says Apple privacy changes would likely result in reduced earnings for developers at an already difficult time for businesses https://t.co/SbGu6vFI9q,WSJ Markets,26/08/2020,4,3,0,0,
APPLE,RT @DugganSense : Is Tesla Stock The 'Largest Single Bubble' In History? $TSLA $AAPL $FCAU https://t.co/8tBi7Pupy2 via @benzinga,Benzinga,26/08/2020,0,0,0,1,
APPLE,"Wedbush Ups Apple $AAPL Price Target To Street-High $600 Before 'Transformational' iPhone Cycle

Are You Buying $AAPL Before The Split?

https://t.co/7uEmbWocDl https://t.co/JDGnFSt5i3",Benzinga,26/08/2020,12,6,0,0,animated_gif
APPLE,What To Know About Spaces And Apple's Continued AR/VR Push $AAPL https://t.co/4btzV7NmbT,Benzinga,26/08/2020,5,4,0,0,
APPLE,Facebook acknowledges that Apple’s upcoming iOS 14 could lead to a more than 50% drop in its Audience Network advertising business. https://t.co/koI99ELzD4,CNBC,26/08/2020,132,41,0,0,
APPLE,Facebook warns Apple's iOS 14 could shave more than 50% from Audience Network revenue https://t.co/Ea6qF6uiMF,CNBC,26/08/2020,125,74,0,0,
