Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
MRNA,Moderna Short Sellers Take $450M Hit Following Coronavirus Vaccine Data $MRNA $REGN $SRPT $ABBV https://t.co/nhQ0iTOokm,Benzinga,19/05/2020,4,4,Tweet,0,0,
MRNA,If you parse what Moderna said they were very reasoned and encouraging but didn't cross the line. https://t.co/HQbCZxSvQo,Jim Cramer,19/05/2020,81,6,Tweet,0,0,
MRNA,"Wow, the Moderna crowd is hyper sensitive to anything anyone says.. I think that's a shame. They should either believe and hold or not believe and sell. And stop bothering those who love them dearly!",Jim Cramer,19/05/2020,698,44,Tweet,0,0,
MRNA,You know you are doing it right when you are accused of trying to bust the hype of the Moderna execs before the offering and being a cheerleader for Moderna's efforts.  Right down the middle,Jim Cramer,20/05/2020,400,17,Tweet,0,0,
MRNA,30 Stocks Moving in Wednesday's Pre-Market Session $NNDM $ALDX $PAE $XELB $SFET $INO $LOW $NNVC $PIXY $OGEN $MDGS $KMPH $RTTR $MRNA https://t.co/j7L8xiHUjJ,Benzinga,20/05/2020,6,5,Tweet,0,0,
MRNA,"Moderna Vaccine Trial Missing Data To Judge Vaccine Efficacy, Experts Say $MRNA https://t.co/ACdyF30T3C",Benzinga,20/05/2020,3,1,Tweet,0,0,
MRNA,Moderna Analyst Says Coronavirus Vaccine Candidate Has 65% Chance Of Success $MRNA https://t.co/aHfxhMXEwq,Benzinga,20/05/2020,5,2,Tweet,0,0,
MRNA,RT @carlquintanilla : $MRNA https://t.co/vCFj748K26,Stocktwits,22/05/2020,0,0,Retweet,0,0,
MRNA,Fauci Calls Moderna's Coronavirus Vaccine Candidate 'Quite Promising' $MRNA https://t.co/ldIw9jfLar,Benzinga,22/05/2020,7,3,Tweet,0,0,
MRNA,Fauci Calls Moderna's Coronavirus Vaccine Candidate 'Quite Promising' $MRNA https://t.co/WpVhdDNhG7,Benzinga,23/05/2020,6,6,Tweet,0,0,
